id;Area;MajorAxisLength;MinorAxisLength;Eccentricity;ConvexArea;EquivDiameter;Extent;Perimeter;Roundness;AspectRation
10843;6163;1671442406;4790229938;0.958052552;6366;885831548;0.722339428;361049;0.594113935;3489273851
10844;8949;1551606397;7452620832;0.877095265;9173;106743715;0.785275535;374895;0.80013833;2081960739
10845;9331;1583810795;7606832457;0.877111563;9576;1089981568;0.587890625;384726;0.792200257;2082089758
10846;8361;150271669;7217049144;0.877122463;8589;1031773029;0.626385975;367147;0.779449746;2082176054
10847;5921;1630360352;4670846118;0.958082742;6110;8682655898;0.464028213;362228;0.567075506;3490503242
10848;4459;1443630249;4135113143;0.958098624;4766;7534835851;0.504411765;315392;0.563308092;3491150542
10849;7796;1449648063;6962086209;0.877125936;7972;9963019367;0.63506028;349159;0.803591275;2082203551
10850;6855;1355582435;651029419;0.877127229;6974;934240712;0.607389686;329677;0.79257437;2082213791
10851;6382;1705422012;4884805574;0.95810178;6553;9014330133;0.429070862;364679;0.603038658;3491279205
10852;5018;1508956443;4319289105;0.95815692;5162;7993194628;0.418166667;326463;0.591660514;349352962
10853;6022;1643674607;4704369054;0.95816677;6127;8756396827;0.481952781;355066;0.600250375;3493932105
10854;8724;1527621285;7336502772;0.877128014;8916;105393272;0.68369906;369437;0.803238919;2082220007
10855;5069;1507839662;4314130019;0.95819579;5245;8033711006;0.592518995;33787;0.55799832;3495118727
10856;8478;1509822455;7250738066;0.877138336;8639;1038967028;0.600254885;363667;0.805555539;2082301749
10857;10152;1648857628;7918140086;0.877148212;10505;1136922507;0.656832298;411798;0.75230337;2082379966
10858;8013;1464662902;7033394696;0.877155909;8188;1010072694;0.585745614;354457;0.801452692;2082440934
10859;8261;1495734717;7182438617;0.877161937;8379;1025584315;0.589145628;36395;0.783716587;2082488687
10860;9254;157454858;7560849386;0.877163648;9555;1085474954;0.666138785;384208;0.787782905;2082502243
10861;9478;1594653552;7657247575;0.877168598;9713;1098533768;0.599115044;38614;0.798798028;2082541457
10862;6977;1365224529;6555538003;0.877169862;7111;9425174961;0.633811773;328782;0.811077812;2082551468
10863;6190;1662299568;4755764303;0.958201108;6331;887769834;0.43444694;362949;0.590485591;3495336316
10864;6250;1698296104;485855164;0.958204574;6470;8920620581;0.438411897;368117;0.579586329;3495478138
10865;5956;1643850759;4700514621;0.958245931;6124;8708280386;0.677434031;355616;0.591836803;3497171887
10866;6014;1654752542;4728773916;0.958298459;6171;8750578622;0.475715868;356677;0.594050106;3499326826
10867;5984;1658304616;4738520475;0.958305727;6184;8728725815;0.409022556;360305;0.579243103;3499625304
10868;8999;1552235766;7453442057;0.877172926;9164;1070414997;0.631110176;374136;0.807876766;2082575747
10869;9164;1569836237;7537735463;0.877180583;9521;108018365;0.603530032;390786;0.754079182;2082636416
10870;5356;1549998911;4427908416;0.95832754;5455;8258008841;0.416161616;334453;0.601700317;3500521613
10871;5816;1622561284;463481982;0.958334498;5986;8605324626;0.516977778;351474;0.591626821;3500807683
10872;7926;1453904878;6981037628;0.877182131;8033;1004574369;0.594420279;349676;0.814577258;2082648676
10873;5662;1603827164;4580748096;0.958344868;5792;8490631486;0.520500092;343899;0.601613957;3501234144
10874;5079;1519268647;4338665974;0.958356078;5204;8041631456;0.635510511;329797;0.586806175;350169535
10875;5009;1526343231;4358813884;0.95835716;5294;7986023341;0.423271928;328511;0.583258482;3501739858
10876;9175;1571449685;7544794422;0.877204554;9387;1080831755;0.639595678;380181;0.797691785;2082826379
10877;4419;1410255522;4027046567;0.958362504;4530;7500963637;0.711594203;303812;0.601622428;3501959808
10878;7164;1384500042;6647004095;0.877212999;7289;9550648197;0.608149406;332794;0.812857591;2082893319
10879;8887;1546529972;7424344107;0.877233097;9115;1063733041;0.77983503;378228;0.780652386;2083052657
10880;6652;1733770568;4948826385;0.958397411;6793;9203037244;0.427726337;371288;0.606373591;3503397437
10881;9730;1613363611;7744842187;0.877244854;10008;1113041813;0.610682232;409624;0.728705279;2083145882
10882;7339;1402339182;6731818457;0.877245452;7473;966659455;0.728075397;339838;0.798551396;2083150624
10883;5687;161173213;4599985517;0.958406608;5877;8509355611;0.670794999;352705;0.574473315;3503776531
10884;4990;1504041135;4292040856;0.958418245;5079;7970862769;0.42003367;325364;0.592340479;3504256334
10885;3567;1283127989;3661023022;0.95843226;3795;6739173136;0.48046875;278433;0.57819131;3504834526
10886;5678;1605917796;4579971553;0.958469992;5823;8502619676;0.687242798;347503;0.590864824;3506392511
10887;9119;156957672;7534625945;0.87724556;9301;1077528255;0.774108659;378559;0.799631563;2083151481
10888;9216;1574073201;7555679707;0.877264027;9448;1083244;0.721013926;383852;0.786003925;2083297946
10889;8263;148819046;7143421948;0.877264527;8428;1025708456;0.749478458;358355;0.80857569;2083301912
10890;8994;1554099432;7459475123;0.877275605;9238;1070117585;0.589770492;376654;0.796668379;2083389791
10891;6288;1694099418;4827738415;0.958535325;6470;8947698172;0.458175459;36613;0.589456507;3509095299
10892;6206;1682043369;4793064;0.958540943;6348;8889164536;0.501211436;360059;0.601553549;3509327998
10893;5697;1607882154;457839459;0.958602735;5880;8516833735;0.428345865;349296;0.586771294;3511890734
10894;6015;1656868563;4715478167;0.958645816;6200;8751306109;0.807165862;357063;0.592864979;3513680913
10895;5748;1616296651;4599077087;0.958662946;5896;8554870486;0.632621616;350365;0.588416974;3514393476
10896;4646;1446331548;4114535889;0.958681731;4747;7691209869;0.641535487;313596;0.593674015;3515175433
10897;4620;1532880677;4359840976;0.958699357;5603;7669658856;0.500324886;442959;0.295886247;3515909607
10898;5345;1552050247;4413428636;0.958717221;5485;8249524451;0.493855678;333827;0.602718684;3516654228
10899;7458;1415791682;6795473708;0.877281101;7595;9744650083;0.767678847;343635;0.793665424;208343339
10900;8529;1517562211;7283515345;0.877296726;8848;1042087332;0.62164723;369463;0.785174296;2083557374
10901;9605;1607158363;7713445201;0.877299635;9905;1105869153;0.594148212;395873;0.770185732;2083580451
10902;9361;1583557887;7599805749;0.877312437;9601;1091732356;0.714362027;382975;0.802031193;2083682057
10903;8039;1471089431;7059989692;0.877314587;8230;1011710072;0.781243926;356105;0.796628335;208369912
10904;8493;1510584939;7249398693;0.877319518;8750;1039885737;0.596;368704;0.785082487;2083738256
10905;6644;1745956142;4963695626;0.95873635;6855;9197501582;0.48030073;377195;0.586823684;3517452063
10906;8734;1536747832;7374322356;0.877342078;9007;1054536589;0.595811447;376047;0.776137728;2083917353
10907;5805;1639360649;4660556959;0.958738;6049;8597183002;0.48098434;356958;0.572503108;3517520895
10908;6083;16650637;4733290577;0.958744017;6366;8800634154;0.420154718;373378;0.548315131;3517771987
10909;5809;162260689;4611865029;0.958757414;5935;8600144484;0.430296296;34999;0.595936477;351833126
10910;4536;1431161195;4066253383;0.958787938;4643;7599614842;0.635294118;310892;0.589744387;3519606527
10911;5293;1549311822;4399705447;0.958830782;5430;8209297723;0.592058166;334834;0.593270366;3521398967
10912;8006;1466605808;7037635975;0.877345771;8230;1009631408;0.687564411;357643;0.786549377;2083946673
10913;6293;1695509526;4814680376;0.958834179;6446;8951254915;0.44006993;365454;0.592109673;352154119
10914;5754;1621997119;4604821343;0.958854414;5915;8559334285;0.460504202;350996;0.586915241;3522388813
10915;8146;1483506282;7118724143;0.877346148;8428;1018420804;0.58019943;36042;0.788018667;2083949668
10916;9125;15659013;7514034233;0.877348559;9355;1077882686;0.790453916;379485;0.79625745;2083968813
10917;5797;1623566617;4609182662;0.958856136;5951;8591256975;0.540714486;353831;0.581863888;3522461
10918;8131;1475243711;7078986379;0.877349453;8328;1017482714;0.600295312;362419;0.777914577;2083975914
10919;5734;1621896645;4604032467;0.958863607;5864;8544445886;0.754970375;347594;0.596379917;3522774125
10920;5571;1593674451;4523124035;0.958878372;5714;842212414;0.477623457;346051;0.584605377;3523393209
10921;5452;1573024567;4460791723;0.95894842;5589;8331687703;0.50877193;338954;0.596326603;3526334931
10922;5688;160404973;4547402198;0.958973688;5814;8510103719;0.519357195;346794;0.594328151;3527397974
10923;5024;1515830503;4295607543;0.959006786;5153;7997971913;0.410457516;334806;0.563213466;3528791882
10924;7191;1390559321;6672495224;0.877354622;7369;9568628724;0.628583916;335174;0.804374896;208401696
10925;7914;1459131703;7001521793;0.877355105;8150;1003813616;0.779704434;354426;0.791689278;2084020797
10926;5805;1621274672;4592047648;0.959049986;5928;8597183002;0.533694953;346603;0.607221938;3530613783
10927;8773;153155051;7348952461;0.877357424;8973;1056888382;0.61127369;368463;0.812026544;2084039213
10928;9121;1566952368;7518765045;0.877359476;9338;1077646412;0.594589309;379291;0.796722798;2084055504
10929;5687;1616564151;4578576098;0.959052354;5868;8509355611;0.505600996;350242;0.582581439;3530713734
10930;5524;1595733952;4518086928;0.959079962;5736;8386522071;0.65218418;345502;0.581516983;3531879703
10931;6733;1752151043;4959661771;0.959101815;6927;9258899424;0.478808135;37842;0.59084058;3532803493
10932;3257;1215705627;3440989421;0.959106741;3320;6439674834;0.425417973;259896;0.605938339;3533011812
10933;6540;1330187628;6382388743;0.877371784;6669;9125232393;0.780057252;320444;0.800356219;2084153256
10934;6916;1362127083;6535279737;0.87738616;7046;9383882294;0.781999095;328913;0.80334625;208426745
10935;4563;1443008962;4083853357;0.959117087;4666;7622199186;0.411081081;311833;0.589679713;3533449504
10936;4413;1425591377;4034422129;0.95911994;4545;7495869603;0.486441799;304988;0.596181215;353357019
10937;8754;1533509421;7357525054;0.877386916;8960;1055743291;0.752902726;372075;0.79461256;2084273462
10938;5213;1541343966;4361468065;0.959130157;5360;8147022614;0.46067515;334787;0.584467568;3534002641
10939;4191;139562109;3949083494;0.959130991;4390;7304893519;0.601463835;302407;0.575895712;3534037941
10940;6076;1671541285;47288575;0.959148224;6206;879556904;0.833470508;359693;0.590151693;3534767722
10941;8686;1527291914;7327051827;0.877409925;9298;1051634855;0.696887035;390559;0.715577026;2084456273
10942;8576;1520766244;7295575153;0.877416048;8799;1044954656;0.627038093;369761;0.78822904;2084504939
10943;6151;1680752428;4754229831;0.959160268;6293;8849687249;0.593611272;36153;0.591380376;3535278031
10944;6101;1675725015;4739079311;0.95917663;6371;8813645365;0.412146187;373741;0.548869885;3535971663
10945;8533;1517591474;7280246096;0.877419605;8796;1042331667;0.578822412;370756;0.780072977;2084533207
10946;9788;1619165339;7767336297;0.877425809;10066;1116354275;0.623916369;393424;0.794661414;2084582509
10947;9316;1582446522;7591158815;0.877426941;9531;1089105119;0.67970232;384671;0.791152949;208459151
10948;9200;1574393905;7552230046;0.877437342;9429;1082303276;0.781316348;383645;0.785486285;2084674189
10949;6319;1705498462;4823039546;0.959180802;6575;8969727244;0.44619404;373483;0.569267699;3536148617
10950;9253;1571294174;7537306531;0.877439234;9485;1085416303;0.736997212;380494;0.803150253;2084689229
10951;8762;1535614155;7365522172;0.877461721;8969;1056225586;0.682664589;371547;0.797600826;208486801
10952;6241;1689555152;4777365187;0.959191057;6402;891419542;0.692213842;362282;0.597544885;3536583631
10953;8592;151897423;7284873938;0.877491781;8840;1045928973;0.779956427;369395;0.791265275;208510709
10954;8999;1554102916;7453163796;0.877498266;9218;1070414997;0.688417993;375557;0.801774784;2085158677
10955;8743;1536485222;736843477;0.877506736;9050;1055079776;0.611056752;37546;0.779368755;2085226063
10956;5393;1571418524;4443203845;0.959193302;5617;8286483491;0.729572511;343087;0.575747101;353667889
10957;6142;1675239006;4735332751;0.959218367;6278;884321055;0.43526327;360387;0.594266766;3537742951
10958;9188;1572495506;7540640295;0.877523659;9446;1081597196;0.589200975;383029;0.786986962;2085360718
10959;9328;1577915384;7566630345;0.877523661;9538;1089806335;0.757142857;383314;0.797790827;2085360737
10960;10061;1640663493;7867384529;0.877528455;10285;1131815491;0.710974489;398466;0.796284886;2085398886
10961;7057;1377189584;6603656466;0.877540594;7187;9479056634;0.804858577;33127;0.808101227;20854955
10962;6409;1707457715;4825358286;0.959236415;6567;903337824;0.702125329;367608;0.595977999;353850971
10963;7875;1454318052;6973395965;0.8775441;8080;1001337177;0.655922039;354105;0.789216776;2085523408
10964;3974;1353933742;3826230093;0.959237553;4095;7113265038;0.505276542;29125;0.588716027;3538558083
10965;5877;1636894389;4624877325;0.959255591;6040;8650334563;0.512246143;3515;0.597743547;3539324989
10966;8673;1528691612;7329886189;0.877548674;8957;105084759;0.664597701;371596;0.789290998;208555982
10967;5802;1626062201;4594134853;0.959258077;5936;8594961221;0.601929661;348728;0.599534184;3539430715
10968;6801;1764218956;4983434999;0.95927537;7041;9305537139;0.689756592;383413;0.581365119;3540166485
10969;5516;1584435084;4474396013;0.959297647;5703;8380447082;0.52850436;352666;0.557322963;3541115
10970;9611;1609825007;77181165;0.877575629;9867;1106214503;0.601288789;390703;0.791197578;2085774433
10971;5847;165385877;4670082395;0.959304125;6181;862822787;0.460321209;356603;0.577793927;3541390988
10972;8231;148823643;7135161693;0.877576095;8401;1023720406;0.79449807;358437;0.805075848;2085778142
10973;6982;1367654014;6556952245;0.877579781;7073;9428551586;0.598696622;327867;0.816195686;2085807495
10974;7808;1448155184;6942805255;0.877583337;7941;9970684212;0.693489653;348968;0.805709454;2085835812
10975;6631;1744177176;4924418226;0.959315949;6908;9188499018;0.647053084;379426;0.578808256;3541894892
10976;7776;1444435294;6924919922;0.877585276;7988;9950231505;0.771428571;350589;0.795004423;208585126
10977;8852;1544634516;7404779915;0.877603514;9060;1061636305;0.591553061;381046;0.766119392;2085996524
10978;5370;1560477784;4403830487;0.959352539;5493;8268794565;0.785087719;333906;0.605251262;3543455608
10979;6648;134017027;642415702;0.877621753;6816;9200269829;0.647322298;324142;0.795115574;2086141833
10980;9226;1578603388;7566695496;0.877635583;9573;1083831539;0.617743555;402123;0.716977433;2086252035
10981;5964;1648881573;4652323767;0.959370224;6151;8714126832;0.43030303;359698;0.579257216;3544210712
10982;4554;1451871847;4096394658;0.959371554;4712;7614678514;0.682553957;311594;0.589419796;3544267503
10983;6155;1672623248;4718769275;0.959379748;6287;885256426;0.532808172;361638;0.591411553;3544617569
10984;5804;1631199138;4601165111;0.959393075;5945;8596442472;0.438666767;34698;0.605798763;3545187139
10985;6939;1368964172;6561492811;0.877649236;7085;9399472964;0.790769231;331675;0.792649657;2086360851
10986;9181;1571502533;7532049229;0.877656776;9511;1081185103;0.598656755;383044;0.786325797;2086420953
10987;8102;147466771;706778924;0.877661986;8292;1015666618;0.792759296;356593;0.800675382;2086462485
10988;8925;15481931;7420120173;0.877664161;9149;1066004828;0.591843501;375172;0.796814543;208647982
10989;5938;1650819107;4656250068;0.959397663;6137;869511151;0.569428462;359363;0.577807716;3545383266
10990;4254;1423430649;4014546018;0.959404666;4462;7359593075;0.413531642;312765;0.546475952;354568273
10991;5720;1240061018;5943246895;0.877667231;5822;8534008552;0.608769689;298341;0.80756969;2086504296
10992;8209;1483967484;7112200295;0.877667908;8411;1022351379;0.604091545;362239;0.786157763;2086509691
10993;6206;1683907463;4748871579;0.959409997;6319;8889164536;0.407217848;363059;0.591653205;3545910719
10994;8628;152186657;7293834347;0.877668074;8803;1048117875;0.708374384;366302;0.808055928;2086511014
10995;9280;1579040786;7567548482;0.877678591;9509;1086998757;0.629109891;381157;0.802694043;2086594872
10996;5293;1556178137;4388031563;0.959421786;5448;8209297723;0.549294313;33667;0.586817315;3546415096
10997;8848;1540013915;7380162844;0.877690982;8965;1061396415;0.606983604;374412;0.793150238;2086693679
10998;9940;1632206629;7821384014;0.877710759;10183;1124988937;0.628795547;400874;0.777285327;2086851413
10999;8599;1521904508;7292803069;0.877711596;8838;1046354951;0.603819957;368746;0.794699934;208685809
11000;8872;1545952446;7407895707;0.877716628;9083;1062834947;0.614276812;375344;0.791356987;2086898233
11001;5295;155926916;4396382582;0.959428663;5449;8210848549;0.407464409;336884;0.586293472;354670944
11002;4276;1415455906;3989679391;0.959453979;4492;7378598982;0.401879699;309035;0.562642098;3547793614
11003;8420;150123057;7193324386;0.877726557;8584;103540702;0.669103624;361101;0.811455248;2086977439
11004;8263;1490995525;7144225351;0.877728629;8559;1025708456;0.65956258;36584;0.775827626;2086993973
11005;6507;1333878669;6391373221;0.877729203;6740;9102180902;0.577373558;326468;0.767201483;2086998557
11006;4596;1458436896;4110530642;0.959459967;4723;7649711725;0.413012221;313942;0.585991131;3548050175
11007;6379;1715820988;4835703198;0.959464272;6585;9012211191;0.707206208;368915;0.5889926;3548234699
11008;8889;1543762628;7396663488;0.877742763;9079;106385273;0.705476191;37186;0.807799984;2087106749
11009;5489;1584013489;4461702864;0.959511116;5598;83599114;0.828903655;337016;0.607298286;355024424
11010;7392;1407671978;6744018545;0.877765673;7587;9701436345;0.69174621;342642;0.791207927;2087289602
11011;4822;1489197325;4193782621;0.959527886;5004;7835535135;0.431460272;321779;0.585223389;3550964511
11012;5864;1639813663;4616996814;0.959544743;6026;864076194;0.480616343;356777;0.578908768;3551688964
11013;5384;1573554481;44287731;0.95957582;5532;8279566238;0.562591432;336587;0.597200605;3553025736
11014;6694;1750488841;4926165478;0.959585702;6894;9232045013;0.443311258;390802;0.550784889;3553451154
11015;4390;1422346994;4001908217;0.959602438;4511;7476310321;0.623756749;306037;0.589015214;3554171953
11016;9290;1585573023;7596304482;0.87776638;9626;1087584267;0.669115529;388095;0.775085269;2087295245
11017;8258;1490702361;7141785175;0.877766545;8463;1025398077;0.785877427;359562;0.802670252;2087296558
11018;5819;1254273542;6009056861;0.877767623;6064;8607543733;0.651769713;322041;0.705075929;2087305165
11019;10113;1647181437;7890843874;0.877786913;10323;11347366;0.631431069;396226;0.809475914;2087459165
11020;10117;1648916323;7898675856;0.877802766;10464;1134960989;0.766846055;409201;0.759256015;2087585759
11021;5669;1615538343;4544338572;0.959622977;5819;84958784;0.401032824;349273;0.583964292;3555057173
11022;9296;1579676685;7566901084;0.877806273;9634;1087935421;0.661966816;387987;0.776017706;2087613764
11023;9077;1564671006;7494756283;0.877815523;9271;1075043969;0.802209457;380684;0.787087385;208768764
11024;7113;1384021678;6629296184;0.877821511;7260;951659229;0.736335404;335265;0.795218065;2087735469
11025;5062;1522257452;4281816423;0.959625535;5159;8028162041;0.808884628;32562;0.599942821;3555167483
11026;7990;1467212944;7027671084;0.877825274;8229;1008622028;0.765545655;356527;0.789899418;2087765528
11027;6907;1365681753;6541154847;0.87783331;7033;9377774542;0.598371307;329073;0.801520841;2087829726
11028;5381;1565073159;4402239407;0.95962571;5516;8277259202;0.522782474;336803;0.596102514;3555175023
11029;5844;1641026628;4615554075;0.959631556;6009;8626014085;0.697874373;352912;0.589640383;3555427152
11030;7462;1418592072;6794562103;0.877833899;7716;974726294;0.637995896;34643;0.781329319;2087834434
11031;7052;1378651543;6602950931;0.877846165;7152;9475698006;0.604699023;330356;0.812003254;2087932437
11032;5319;1561407519;4391337119;0.959636814;5445;8229435666;0.593174975;334702;0.596654938;3555653953
11033;6505;1330639253;6372966051;0.87784754;6716;9100781966;0.600701819;327245;0.763327881;208794342
11034;9606;1607104126;7696907144;0.87785298;9866;1105926718;0.621747573;394696;0.774866698;2087986896
11035;5768;1626790219;4573419117;0.959669267;5890;8569740774;0.433684211;34875;0.59594569;355705475
11036;9245;1575514272;7545472574;0.87785787;9432;1084946984;0.628911565;379628;0.806121131;2088025974
11037;7849;1457416796;6979784166;0.877861408;8035;999682809;0.588645568;352753;0.792652368;2088054245
11038;8419;1506927334;7216707888;0.87786827;8599;1035345533;0.598748311;363428;0.801002009;2088109091
11039;5531;1588746067;4465387919;0.959689125;5622;839183408;0.418254688;341234;0.596910101;3557912762
11040;4892;1532216831;4306449519;0.959690181;5291;7892203655;0.670136986;33495;0.547944218;3557958418
11041;7529;1419496351;6797741279;0.877878175;7675;9790924641;0.680741411;341898;0.80938293;2088188256
11042;5914;1652373005;4643717178;0.959698039;6149;867752192;0.688795714;357792;0.580537038;3558298108
11043;8700;1534040493;7346138688;0.877883017;8829;1052482021;0.60492282;368903;0.803349898;2088226969
11044;8796;1543325029;7390556646;0.877884551;9075;1058272887;0.593362116;375735;0.782945949;2088239226
11045;4090;1370498942;3851038949;0.959709116;4247;7216335454;0.476079618;298877;0.575371282;355877715
11046;5784;163953143;4603993032;0.959762936;6015;8581618453;0.521645022;357635;0.568274436;356110754
11047;4585;1473948521;4139015221;0.959762975;4884;7640551886;0.454545455;315237;0.579795489;3561109206
11048;8159;1478414285;7079561401;0.877890293;8402;1019233116;0.595721379;36394;0.77408244;2088285137
11049;8736;1529407021;7323611337;0.877895101;9045;1054657322;0.677209302;398649;0.690782189;2088323576
11050;9673;1606669627;7693583555;0.877895172;9823;110977683;0.593326382;387925;0.807747299;2088324141
11051;5417;1575190091;4423059104;0.959767692;5513;8304901332;0.428729719;337916;0.596144015;3561313684
11052;4127;1380332878;3875395825;0.959778574;4219;724890309;0.417754834;297293;0.586779545;3561785532
11053;8986;1556411756;745290862;0.877895651;9279;1069641554;0.59091208;378835;0.78682126;2088327974
11054;8428;1510280007;7231430065;0.877916444;8713;1035898783;0.609929078;366024;0.790524375;2088494245
11055;8486;1514594491;7252056386;0.877917598;8742;1039457107;0.769635407;3665;0.793898413;2088503468
11056;5504;1604492423;4501368786;0.959840045;5694;8371326331;0.649209719;350439;0.563201009;35644545
11057;6048;1666511831;4668957894;0.959952297;6165;877527935;0.409867173;360;0.586430629;3569344314
11058;9198;1573265076;7532814168;0.877923278;9454;1082185628;0.579511089;383262;0.786885869;2088548902
11059;8336;1501050988;7186666713;0.877937282;8588;1030229336;0.717260368;363739;0.791749564;2088660916
11060;6158;1681542309;471075706;0.95995769;6304;8854721405;0.836684783;366194;0.577068144;3569579767
11061;5419;1574029802;4408362857;0.959979996;5537;8306434309;0.63380117;337381;0.598256978;3570554088
11062;9286;158187622;7572157862;0.877988311;9575;1087350101;0.598710509;383797;0.79220101;2089069257
11063;6089;1682425623;4711517689;0.959987414;6269;880497336;0.452108702;361962;0.584022904;3570878291
11064;8529;1516741213;7260269682;0.877991854;8743;1042087332;0.587477614;366076;0.799770652;2089097622
11065;5377;1588583569;444781232;0.96000407;5590;8274182154;0.430091185;344945;0.567871656;3571606568
11066;5463;1596020236;4467588337;0.960023175;5658;8340088508;0.431891849;349574;0.561775528;357244248
11067;9439;1587702923;7599599832;0.878003743;9637;109627132;0.611770043;387991;0.787938909;2089192798
11068;6892;1364689545;6531986264;0.8780098;7073;9367586104;0.624275362;341551;0.742410337;2089241295
11069;6183;1692177166;473639143;0.960029376;6365;887267722;0.444181035;361541;0.594420804;3572713934
11070;8321;1507521812;7215220773;0.878025047;8635;1029302009;0.658202816;367874;0.772657807;2089363388
11071;6018;1666369974;4663948853;0.960033022;6249;8753488208;0.471334587;369562;0.553716455;3572873603
11072;5119;153810223;4303566868;0.960059129;5292;8073235553;0.500684664;334247;0.575784484;3574017269
11073;6680;1340564599;6415999822;0.878030708;6801;9222385895;0.728462377;323736;0.800948023;2089408722
11074;5606;1604807605;4489957926;0.960063645;5751;8448538861;0.432261547;341638;0.603574128;357421524
11075;8280;1495758879;7158718643;0.878032445;8464;1026763041;0.663993585;362036;0.793846775;2089422638
11076;8645;152749293;7309817582;0.878060298;8833;1049149935;0.68060148;369371;0.796249681;2089645758
11077;8018;1467776049;7023940244;0.878064093;8196;101038778;0.588477064;35429;0.802708991;2089676162
11078;6193;1683597782;4710206437;0.960066968;6316;887984938;0.503495935;359919;0.600760537;3574360922
11079;5258;1583333779;4428990218;0.960079985;5576;8182110685;0.533861306;343022;0.561547498;357493176
11080;8315;1501850338;7186796217;0.878071502;8566;1028930844;0.796684871;364879;0.784827803;2089735528
11081;9166;156790447;7502317094;0.87809123;9425;1080301517;0.686849007;390559;0.755120771;2089893629
11082;4289;1399661753;391469061;0.960090848;4360;7389806768;0.408242909;299701;0.600052882;3575408359
11083;5843;1639298285;4582904855;0.960126757;6021;862527603;0.42432825;35692;0.576373469;3576985203
11084;9560;1602766961;7669072642;0.87809324;9891;110327558;0.635300372;401411;0.745571361;208990974
11085;5888;1642394986;4588646345;0.960178433;6027;8658426208;0.406686006;356864;0.580994722;3579258158
11086;8335;149825952;7168781859;0.878101735;8584;103016754;0.603985507;364204;0.789634374;2089977836
11087;8832;1541168754;7373592061;0.878119388;9097;1060436309;0.712258065;374763;0.790233635;2090119363
11088;6237;1693009731;4729920621;0.960180787;6377;8911338306;0.445054945;361874;0.598509222;3579361827
11089;5313;157620438;4398638135;0.960272152;5538;8224792825;0.401860676;341251;0.573326234;3583391794
11090;9427;1600461232;7657062316;0.878126524;9739;1095574242;0.624304636;390453;0.777044415;2090176579
11091;9405;1589582085;7604951458;0.878128646;9683;1094295112;0.730542178;384778;0.79826704;2090193598
11092;9047;1562933369;7476678713;0.87815579;9276;1073265958;0.579935897;378837;0.792154104;2090411303
11093;5045;1527897741;4263237131;0.960283449;5181;8014669989;0.433978495;327394;0.591465752;3583891053
11094;6096;1678764735;4680932128;0.960339916;6216;8810033067;0.841407868;357096;0.60073765;3586389824
11095;8671;1527872089;7308893534;0.87815796;8833;105072642;0.726884064;369098;0.799826274;2090428711
11096;7511;1418608275;6786120178;0.878161309;7693;9779213783;0.690349265;345181;0.792161736;2090455574
11097;7905;1460398479;6985984754;0.878162986;8137;1003242673;0.687271779;354989;0.788282611;2090469033
11098;8760;153861219;7359945255;0.878169494;8981;1056105033;0.587761675;374568;0.784607809;2090521243
11099;4587;1470123578;4096210506;0.960398421;4809;7642218128;0.663916631;32252;0.554147403;3588984444
11100;5999;126527314;6052119528;0.878182817;6090;8739659049;0.643393393;301086;0.831586829;2090628142
11101;8506;1513783566;7240051585;0.878210009;8674;1040681295;0.597709226;364248;0.805639759;2090846381
11102;8944;1557865747;745047087;0.878224511;9292;1067138908;0.620249653;390643;0.736514941;2090962806
11103;5681;163109254;4543725545;0.960416087;5838;850486558;0.533126877;352011;0.576132246;3589769064
11104;5131;1544280491;4300394635;0.960444238;5267;8082692685;0.777424242;329664;0.593292463;3591020412
11105;7574;1426914234;6824177769;0.87822525;7753;9820140687;0.778897573;357106;0.746347136;2090968732
11106;7958;1463918733;7001096811;0.878227256;8172;1006600233;0.665718588;36455;0.752488026;2090984845
11107;7254;1403914616;6714048939;0.878230439;7483;9610452465;0.700869565;34203;0.779218069;2091010401
11108;6559;1338046982;6398536646;0.87825113;6737;9138478087;0.7305636;328202;0.765182534;2091176555
11109;6149;169195934;4708478725;0.960498381;6283;8848248392;0.441865479;362676;0.587457865;3593430998
11110;5823;164251427;456989048;0.960515838;5955;8610501651;0.455633803;351063;0.593726638;3594209265
11111;7210;1395546695;6673477043;0.87825203;7448;9581261461;0.700476052;343733;0.766836316;209118378
11112;8121;1480041278;7077502277;0.878252994;8287;1016856841;0.727362293;359298;0.790514381;2091191525
11113;4935;152545799;4244155514;0.960516878;5149;7926813454;0.47977834;330998;0.566038905;3594255642
11114;4854;1505226749;4187707359;0.960519965;4991;786149143;0.783914729;322006;0.588276782;3594393352
11115;8961;1552764932;7425120639;0.878258024;9145;106815259;0.599397993;376108;0.796051562;2091231924
11116;5451;1587180716;4413837474;0.960554173;5595;8330923573;0.587899051;340846;0.589616519;3595920161
11117;5251;1561187138;4340192064;0.960579372;5392;817666243;0.513595462;336042;0.584338849;3597046202
11118;5039;1548433785;430351571;0.960602195;5256;8009902662;0.496453202;33801;0.554236501;3598066998
11119;9144;1576527272;7538585078;0.878263687;9419;1079004282;0.582643048;385131;0.774692099;2091277415
11120;5674;1624614632;4511411771;0.960670391;5855;8499624213;0.419674556;35515;0.565295538;3601122475
11121;4843;15057742;4181319525;0.960671981;4980;7852578631;0.419561639;32498;0.576250167;3601193811
11122;9998;1637013267;7827660578;0.878268822;10188;1128266324;0.67462888;399351;0.787795406;2091318665
11123;5509;1622191021;4497046403;0.960806319;5751;8375127851;0.390017699;352771;0.556284404;3607236563
